time,ds18b20_temp_c
2026-05-23T04:31:06.4090000,22.125
2026-05-23T04:31:12.3130000,22.125
2026-05-23T04:31:18.2160000,22.125
2026-05-23T04:31:24.1200000,22.125
2026-05-23T04:31:30.0230000,22.125
2026-05-23T04:31:35.9280000,22.125
2026-05-23T04:31:41.8320000,22.1875
2026-05-23T04:31:47.7360000,22.125
2026-05-23T04:31:53.6390000,22.125
2026-05-23T04:31:59.5450000,22.1875
2026-05-23T04:32:05.4520000,22.125
2026-05-23T04:32:11.3560000,22.1875
2026-05-23T04:32:17.2620000,22.125
2026-05-23T04:32:23.1650000,22.125
2026-05-23T04:32:29.0710000,22.1875
2026-05-23T04:32:34.9780000,22.1875
2026-05-23T04:32:40.8820000,22.1875
2026-05-23T04:32:46.7880000,22.1875
2026-05-23T04:32:52.6940000,22.125
2026-05-23T04:32:58.6000000,22.125
2026-05-23T04:33:04.5060000,22.1875
2026-05-23T04:33:10.4120000,22.125
2026-05-23T04:33:16.3160000,22.125
2026-05-23T04:33:22.2190000,22.1875
2026-05-23T04:33:28.1260000,22.1875
2026-05-23T04:33:34.0320000,22.1875
2026-05-23T04:33:39.9380000,22.1875
2026-05-23T04:33:45.8440000,22.1875
2026-05-23T04:33:51.7500000,22.125
2026-05-23T04:33:57.6570000,22.125
2026-05-23T04:34:03.5620000,22.125
2026-05-23T04:34:09.4660000,22.125
2026-05-23T04:34:15.3700000,22.1875
2026-05-23T04:34:21.2730000,22.1875
2026-05-23T04:34:27.1800000,22.125
2026-05-23T04:34:33.0860000,22.1875
2026-05-23T04:34:38.9920000,22.125
2026-05-23T04:34:44.8970000,22.125
2026-05-23T04:34:50.8030000,22.125
2026-05-23T04:34:56.7100000,22.125
2026-05-23T04:35:02.6160000,22.125
2026-05-23T04:35:08.5220000,22.1875
2026-05-23T04:35:14.4250000,22.1875
2026-05-23T04:35:20.3290000,22.1875
2026-05-23T04:35:26.2340000,22.125
2026-05-23T04:35:32.1400000,22.125
2026-05-23T04:35:38.0460000,22.125
2026-05-23T04:35:43.9510000,22.125
2026-05-23T04:35:49.8570000,22.125
2026-05-23T04:35:55.7640000,22.125
2026-05-23T04:36:01.6680000,22.1875
2026-05-23T04:36:07.5710000,22.1875
2026-05-23T04:36:13.4750000,22.125
2026-05-23T04:36:19.3790000,22.125
2026-05-23T04:36:25.2830000,22.1875
2026-05-23T04:36:31.1870000,22.125
2026-05-23T04:36:37.0910000,22.125
2026-05-23T04:36:42.9940000,22.125
2026-05-23T04:36:48.8990000,22.1875
2026-05-23T04:36:54.8050000,22.125
2026-05-23T04:37:00.7080000,22.1875
2026-05-23T04:37:06.6120000,22.125
2026-05-23T04:37:12.5180000,22.1875
2026-05-23T04:37:18.4250000,22.125
2026-05-23T04:37:24.3290000,22.1875
2026-05-23T04:37:30.2340000,22.125
2026-05-23T04:37:36.1400000,22.125
2026-05-23T04:37:42.0460000,22.1875
2026-05-23T04:37:47.9510000,22.125
2026-05-23T04:37:53.8540000,22.125
2026-05-23T04:37:59.7580000,22.125
2026-05-23T04:38:05.6620000,22.1875
2026-05-23T04:38:11.5650000,22.1875
2026-05-23T04:38:17.4720000,22.125
2026-05-23T04:38:23.3780000,22.1875
2026-05-23T04:38:29.2840000,22.125
2026-05-23T04:38:35.1880000,22.1875
2026-05-23T04:38:41.0910000,22.1875
2026-05-23T04:38:46.9960000,22.1875
2026-05-23T04:38:52.9000000,22.1875
2026-05-23T04:38:58.8060000,22.1875
2026-05-23T04:39:04.7120000,22.1875
2026-05-23T04:39:10.6170000,22.125
2026-05-23T04:39:16.5220000,22.1875
2026-05-23T04:39:22.4260000,22.125
2026-05-23T04:39:28.3320000,22.125
2026-05-23T04:39:34.2350000,22.1875
2026-05-23T04:39:40.1400000,22.125
2026-05-23T04:39:46.0440000,22.125
2026-05-23T04:39:51.9490000,22.125
2026-05-23T04:39:57.8550000,22.1875
2026-05-23T04:40:03.7590000,22.125
2026-05-23T04:40:09.6650000,22.125
2026-05-23T04:40:15.5710000,22.125
2026-05-23T04:40:21.4750000,22.125
2026-05-23T04:40:27.3790000,22.125
2026-05-23T04:40:33.2820000,22.1875
2026-05-23T04:40:39.1870000,22.1875
2026-05-23T04:40:45.0930000,22.125
2026-05-23T04:40:50.9990000,22.125
2026-05-23T04:40:56.9050000,22.1875
2026-05-23T04:41:02.8110000,22.1875
2026-05-23T04:41:08.7150000,22.125
2026-05-23T04:41:14.6190000,22.1875
2026-05-23T04:41:20.5220000,22.1875
2026-05-23T04:41:26.4280000,22.125
2026-05-23T04:41:32.3320000,22.125
2026-05-23T04:41:38.2390000,22.1875
2026-05-23T04:41:44.1440000,22.1875
2026-05-23T04:41:50.0500000,22.1875
2026-05-23T04:41:55.9560000,22.125
2026-05-23T04:42:01.8620000,22.125
2026-05-23T04:42:07.7670000,22.125
