Time,09C00 Aranet4  Temperature (°C) [09C00],09C05 Aranet4  Temperature (°C) [09C05],09C09 Aranet4  Temperature (°C) [09C09],09C0F Aranet4  Temperature (°C) [09C0F],09C00 Aranet4  Humidity (%) [09C00],09C05 Aranet4  Humidity (%) [09C05],09C09 Aranet4  Humidity (%) [09C09],09C0F Aranet4  Humidity (%) [09C0F],09C00 Aranet4  Pressure (hPa) [09C00],09C05 Aranet4  Pressure (hPa) [09C05],09C09 Aranet4  Pressure (hPa) [09C09],09C0F Aranet4  Pressure (hPa) [09C0F],09C00 Aranet4  CO₂ (ppm) [09C00],09C05 Aranet4  CO₂ (ppm) [09C05],09C09 Aranet4  CO₂ (ppm) [09C09],09C0F Aranet4  CO₂ (ppm) [09C0F],0D697 PM  PM1 (µg/m³) [0D697],0D699 PM  PM1 (µg/m³) [0D699],0D6A0 PM  PM1 (µg/m³) [0D6A0],0D6A3 PM  PM1 (µg/m³) [0D6A3],0D697 PM  PM2.5 (µg/m³) [0D697],0D699 PM  PM2.5 (µg/m³) [0D699],0D6A0 PM  PM2.5 (µg/m³) [0D6A0],0D6A3 PM  PM2.5 (µg/m³) [0D6A3],0D697 PM  PM10 (µg/m³) [0D697],0D699 PM  PM10 (µg/m³) [0D699],0D6A0 PM  PM10 (µg/m³) [0D6A0],0D6A3 PM  PM10 (µg/m³) [0D6A3],0195C Weight  Weight (kg) [0195C],01960 Weight  Weight (kg) [01960],01966 Weight  Weight (kg) [01966],019A0 Weight  Weight (kg) [019A0]
2026-05-24 09:00:29,,,,,,,,,,,,,,,,,,30,,,,32,,,,32,,,,,,
2026-05-24 09:00:30,,,,,,,,,,,,,,,,,,,13,,,,13,,,,13,,,,,
2026-05-24 09:00:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:00:49,,,,21.95,,,,63.0,,,,1019,,,,445,,,,,,,,,,,,,,,,
2026-05-24 09:00:50,,,,,,,,,,,,,,,,,,,,16,,,,17,,,,17,,,,
2026-05-24 09:00:51,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:01:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:01:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:01:18,,21.30,,,,95.0,,,,1019,,,,468,,,,,,,,,,,,,,,,,,
2026-05-24 09:01:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:01:27,22.65,,,,58.0,,,,1019,,,,435,,,,,,,,,,,,,,,,,,,
2026-05-24 09:01:29,,,22.25,,,,78.0,,,,1019,,,,488,,,,,,,,,,,,,,,,,
2026-05-24 09:01:30,,,,,,,,,,,,,,,,,,24,,,,26,,,,26,,,,,,
2026-05-24 09:01:34,,,,,,,,,,,,,,,,,,,10,,,,11,,,,11,,,,,
2026-05-24 09:01:46,,,,21.95,,,,63.0,,,,1019,,,,440,,,,,,,,,,,,,,,,
2026-05-24 09:01:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:01:54,,,,,,,,,,,,,,,,,,,,15,,,,15,,,,15,,,,
2026-05-24 09:01:55,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:02:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:02:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:02:17,,21.25,,,,95.0,,,,1019,,,,472,,,,,,,,,,,,,,,,,,
2026-05-24 09:02:20,,,,,,,,,,,,,,,,,,23,,,,25,,,,25,,,,,,
2026-05-24 09:02:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:02:26,22.60,,,,58.0,,,,1019,,,,428,,,,,,,,,,,,,,,,,,,
2026-05-24 09:02:27,,,22.25,,,,78.0,,,,1019,,,,475,,,,,,,,,,,,,,,,,
2026-05-24 09:02:38,,,,,,,,,,,,,,,,,,,10,15,,,11,16,,,11,16,,,,
2026-05-24 09:02:47,,,,21.95,,,,63.0,,,,1019,,,,429,,,,,,,,,,,,,,,,
2026-05-24 09:02:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:02:57,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:03:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:03:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180,,
2026-05-24 09:03:18,,21.25,,,,95.0,,,,1019,,,,480,,,,,,,,,,,,,,,,,,
2026-05-24 09:03:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:03:22,,,,,,,,,,,,,,,,,,15,,,,16,,,,16,,,,,,
2026-05-24 09:03:24,22.65,,,,58.0,,,,1019,,,,414,,,,,,,,,,,,,,,,,,,
2026-05-24 09:03:27,,,22.25,,,,77.0,,,,1019,,,,483,,,,,,,,,,,,,,,,,
2026-05-24 09:03:41,,,,,,,,,,,,,,,,,,,11,22,,,12,23,,,12,23,,,,
2026-05-24 09:03:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:03:48,,,,21.95,,,,63.0,,,,1019,,,,424,,,,,,,,,,,,,,,,
2026-05-24 09:04:00,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:04:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:04:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180,,
2026-05-24 09:04:19,,21.25,,,,95.0,,,,1019,,,,462,,,,,,,,,,,,,,,,,,
2026-05-24 09:04:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:04:24,,,,,,,,,,,,,,,,,,209,,,,665,,,,1024,,,,,,
2026-05-24 09:04:26,22.60,,,,58.0,,,,1019,,,,433,,,,,,,,,,,,,,,,,,,
2026-05-24 09:04:29,,,22.30,,,,77.0,,,,1019,,,,465,,,,,,,,,,,,,,,,,
2026-05-24 09:04:42,,,,,,,,,,,,,,,,,,,,122,,,,473,,,,902,,,,
2026-05-24 09:04:45,,,,,,,,,,,,,,,,,,,63,,,,97,,,,134,,,,,
2026-05-24 09:04:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:04:49,,,,21.95,,,,63.0,,,,1019,,,,428,,,,,,,,,,,,,,,,
2026-05-24 09:05:03,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:05:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:05:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:05:18,,21.25,,,,95.0,,,,1019,,,,457,,,,,,,,,,,,,,,,,,
2026-05-24 09:05:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:05:24,22.65,,,,58.0,,,,1019,,,,425,,,,,,,,,,,,,,,,,,,
2026-05-24 09:05:26,,,,,,,,,,,,,,,,,,1017,,,,1024,,,,1024,,,,,,
2026-05-24 09:05:29,,,22.30,,,,78.0,,,,1019,,,,473,,,,,,,,,,,,,,,,,
2026-05-24 09:05:45,,,,,,,,,,,,,,,,,,,,25,,,,67,,,,119,,,,
2026-05-24 09:05:47,,,,,,,,,,,,,,,,,,,43,,,,80,,,,122,,,,,
2026-05-24 09:05:49,,,,21.95,,,,63.0,,,,1019,,,,430,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:06:05,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:06:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 09:06:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:06:19,,21.25,,,,95.0,,,,1019,,,,469,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:06:25,22.60,,,,58.0,,,,1019,,,,431,,,,,,,,,,,,,,,,,,,
2026-05-24 09:06:28,,,22.25,,,,79.0,,,,1019,,,,471,,,860,,,,1024,,,,1024,,,,,,
2026-05-24 09:06:46,,,,,,,,,,,,,,,,,,,,29,,,,30,,,,30,,,,
2026-05-24 09:06:49,,,,,,,,,,,,,,,,,,,17,,,,17,,,,17,,-0.231,,,
2026-05-24 09:06:51,,,,21.95,,,,63.0,,,,1019,,,,429,,,,,,,,,,,,,,,,
2026-05-24 09:07:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180,,-0.033
2026-05-24 09:07:09,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:07:17,,21.25,,,,95.0,,,,1019,,,,463,,,,,,,,,,,,,,,,,,
2026-05-24 09:07:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:07:24,22.60,,,,58.0,,,,1019,,,,427,,,,,,,,,,,,,,,,,,,
2026-05-24 09:07:28,,,22.25,,,,79.0,,,,1019,,,,478,,,,,,,,,,,,,,,,,
2026-05-24 09:07:30,,,,,,,,,,,,,,,,,,235,,,,907,,,,1024,,,,,,
2026-05-24 09:07:45,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:07:46,,,,,,,,,,,,,,,,,,,,26,,,,27,,,,27,,,,
2026-05-24 09:07:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:07:50,,,,21.95,,,,63.0,,,,1019,,,,443,,,,,,,,,,,,,,,,
2026-05-24 09:07:54,,,,,,,,,,,,,,,,,,,16,,,,17,,,,17,,,,,
2026-05-24 09:08:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 09:08:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:08:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:08:20,,21.25,,,,95.0,,,,1019,,,,454,,,,,,,,,,,,,,,,,,
2026-05-24 09:08:25,22.60,,,,58.0,,,,1019,,,,425,,,,,,,,,,,,,,,,,,,
2026-05-24 09:08:28,,,22.25,,,,78.0,,,,1019,,,,481,,,,,,,,,,,,,,,,,
2026-05-24 09:08:32,,,,,,,,,,,,,,,,,,26,,,,64,,,,109,,,,,,
2026-05-24 09:08:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:08:48,,,,,,,,,,,,,,,,,0,,,17,0,,,18,0,,,18,,,,
2026-05-24 09:08:52,,,,21.95,,,,63.0,,,,1019,,,,437,,,,,,,,,,,,,,,,
2026-05-24 09:08:58,,,,,,,,,,,,,,,,,,,13,,,,14,,,,14,,,,,
2026-05-24 09:09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:09:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:09:19,,21.30,,,,95.0,,,,1019,,,,456,,,,,,,,,,,,,,,,,,
2026-05-24 09:09:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:09:25,22.60,,,,58.0,,,,1019,,,,430,,,,,,,,,,,,,,,,,,,
2026-05-24 09:09:27,,,22.25,,,,78.0,,,,1019,,,,475,,,,,,,,,,,,,,,,,
2026-05-24 09:09:37,,,,,,,,,,,,,,,,,,26,,,,28,,,,28,,,,,,
2026-05-24 09:09:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:09:51,,,,21.95,,,,63.0,,,,1019,,,,427,0,,,,0,,,,0,,,,,,,
2026-05-24 09:09:52,,,,,,,,,,,,,,,,,,,,15,,,,16,,,,16,,,,
2026-05-24 09:10:00,,,,,,,,,,,,,,,,,,,12,,,,12,,,,12,,,,,
2026-05-24 09:10:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,-0.032
2026-05-24 09:10:19,,21.25,,,,95.0,,,,1019,,,,458,,,,,,,,,,,,,,,,,,
2026-05-24 09:10:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:10:25,22.60,,,,58.0,,,,1019,,,,423,,,,,,,,,,,,,,,,,,,
2026-05-24 09:10:26,,,22.25,,,,78.0,,,,1019,,,,480,,,,,,,,,,,,,,,,,
2026-05-24 09:10:39,,,,,,,,,,,,,,,,,,21,,,,22,,,,22,,,,,,
2026-05-24 09:10:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:10:49,,,,21.95,,,,64.0,,,,1019,,,,428,,,,,,,,,,,,,,,,
2026-05-24 09:10:53,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:10:57,,,,,,,,,,,,,,,,,,,,15,,,,16,,,,16,,,,
2026-05-24 09:11:02,,,,,,,,,,,,,,,,,,,10,,,,10,,,,10,,,,,
2026-05-24 09:11:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:11:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:11:19,,21.25,,,,95.0,,,,1019,,,,478,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:11:25,22.60,,,,58.0,,,,1019,,,,431,,,,,,,,,,,,,,,,,,,
2026-05-24 09:11:27,,,22.30,,,,78.0,,,,1019,,,,483,,,,,,,,,,,,,,,,,
2026-05-24 09:11:42,,,,,,,,,,,,,,,,,,20,,,,21,,,,21,,,,,,
2026-05-24 09:11:50,,,,21.95,,,,63.0,,,,1019,,,,429,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:11:56,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:11:59,,,,,,,,,,,,,,,,,,,,13,,,,14,,,,14,,,,
2026-05-24 09:12:05,,,,,,,,,,,,,,,,,,,10,,,,10,,,,10,,,,,
2026-05-24 09:12:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 09:12:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:12:18,,21.25,,,,95.0,,,,1019,,,,461,,,,,,,,,,,,,,,,,,
2026-05-24 09:12:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:12:24,22.60,,,,58.0,,,,1019,,,,451,,,,,,,,,,,,,,,,,,,
2026-05-24 09:12:26,,,22.30,,,,77.0,,,,1019,,,,484,,,,,,,,,,,,,,,,,
2026-05-24 09:12:45,,,,,,,,,,,,,,,,,,88,,,,144,,,,207,,,,,,
2026-05-24 09:12:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:12:50,,,,21.95,,,,63.0,,,,1019,,,,428,,,,,,,,,,,,,,,,
2026-05-24 09:12:59,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:13:02,,,,,,,,,,,,,,,,,,,,98,,,,344,,,,644,,,,
2026-05-24 09:13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:13:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:13:07,,,,,,,,,,,,,,,,,,,86,,,,127,,,,172,,,,,
2026-05-24 09:13:17,,21.30,,,,95.0,,,,1019,,,,485,,,,,,,,,,,,,,,,,,
2026-05-24 09:13:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:13:24,22.60,,,,58.0,,,,1019,,,,430,,,,,,,,,,,,,,,,,,,
2026-05-24 09:13:27,,,22.35,,,,78.0,,,,1019,,,,486,,,,,,,,,,,,,,,,,
2026-05-24 09:13:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:13:49,,,,,,,,,,,,,,,,,,654,,,,1024,,,,1024,,,,,,
2026-05-24 09:13:52,,,,21.95,,,,64.0,,,,1019,,,,435,,,,,,,,,,,,,,,,
2026-05-24 09:14:01,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:14:03,,,,,,,,,,,,,,,,,,,,168,,,,620,,,,1024,,,,
2026-05-24 09:14:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:14:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180,,
2026-05-24 09:14:11,,,,,,,,,,,,,,,,,,,45,,,,79,,,,118,,,,,
2026-05-24 09:14:18,,21.25,,,,95.0,,,,1019,,,,486,,,,,,,,,,,,,,,,,,
2026-05-24 09:14:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:14:24,22.60,,,,58.0,,,,1019,,,,451,,,,,,,,,,,,,,,,,,,
2026-05-24 09:14:29,,,22.30,,,,78.0,,,,1019,,,,468,,,,,,,,,,,,,,,,,
2026-05-24 09:14:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:14:51,,,,,,,,,,,,,,,,,,77,,,,323,,,,624,,,,,,
2026-05-24 09:14:52,,,,21.95,,,,64.0,,,,1019,,,,450,,,,,,,,,,,,,,,,
2026-05-24 09:15:03,,,,,,,,,,,,,,,,,0,,,,1,,,,1,,,,,,,
2026-05-24 09:15:04,,,,,,,,,,,,,,,,,,,,27,,,,29,,,,29,,,,
2026-05-24 09:15:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:15:14,,,,,,,,,,,,,,,,,,,17,,,,17,,,,17,,,,,
2026-05-24 09:15:19,,21.25,,,,95.0,,,,1019,,,,466,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:15:25,22.65,,,,58.0,,,,1019,,,,428,,,,,,,,,,,,,,,,,,,
2026-05-24 09:15:28,,,22.25,,,,79.0,,,,1019,,,,470,,,,,,,,,,,,,,,,,
2026-05-24 09:15:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:15:51,,,,21.95,,,,64.0,,,,1019,,,,425,,,,,,,,,,,,,,,,
2026-05-24 09:15:52,,,,,,,,,,,,,,,,,,97,,,,456,,,,896,,,,,,
2026-05-24 09:16:03,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:16:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:16:07,,,,,,,,,,,,,,,,,,,,24,,,,26,,,,26,,0.181,,
2026-05-24 09:16:16,,,,,,,,,,,,,,,,,,,15,,,,16,,,,16,,,,,
2026-05-24 09:16:18,,21.30,,,,95.0,,,,1019,,,,473,,,,,,,,,,,,,,,,,,
2026-05-24 09:16:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:16:25,22.60,,,,58.0,,,,1019,,,,435,,,,,,,,,,,,,,,,,,,
2026-05-24 09:16:26,,,22.25,,,,79.0,,,,1019,,,,471,,,,,,,,,,,,,,,,,
2026-05-24 09:16:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:16:51,,,,21.95,,,,64.0,,,,1019,,,,432,,,,,,,,,,,,,,,,
2026-05-24 09:16:54,,,,,,,,,,,,,,,,,,63,,,,145,,,,243,,,,,,
2026-05-24 09:17:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:17:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:17:08,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:17:09,,,,,,,,,,,,,,,,,,,,19,,,,20,,,,20,,,,
2026-05-24 09:17:18,,21.30,,,,95.0,,,,1019,,,,456,,,,,13,,,,13,,,,13,,,,-0.151,
2026-05-24 09:17:26,22.60,,22.20,,58.0,,78.0,,1019,,1019,,438,,478,,,,,,,,,,,,,,,,,
2026-05-24 09:17:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:17:50,,,,21.95,,,,64.0,,,,1019,,,,438,,,,,,,,,,,,,,,,
2026-05-24 09:17:57,,,,,,,,,,,,,,,,,,26,,,,28,,,,28,,,,,,
2026-05-24 09:18:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,-0.032
2026-05-24 09:18:09,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:18:11,,,,,,,,,,,,,,,,,,,,16,,,,17,,,,17,,,,
2026-05-24 09:18:17,,21.30,,,,95.0,,,,1019,,,,469,,,,,,,,,,,,,,,,,,
2026-05-24 09:18:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:18:22,,,,,,,,,,,,,,,,,,,13,,,,14,,,,14,,,,,
2026-05-24 09:18:25,22.60,,,,58.0,,,,1019,,,,415,,,,,,,,,,,,,,,,,,,
2026-05-24 09:18:28,,,22.25,,,,78.0,,,,1019,,,,483,,,,,,,,,,,,,,,,,
2026-05-24 09:18:49,,,,21.90,,,,64.0,,,,1019,,,,431,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:18:59,,,,,,,,,,,,,,,,,,23,,,,24,,,,24,,,,,,
2026-05-24 09:19:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:19:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:19:13,,,,,,,,,,,,,,,,,0,,,15,0,,,16,0,,,16,,,,
2026-05-24 09:19:19,,21.30,,,,95.0,,,,1019,,,,464,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:19:25,,,,,,,,,,,,,,,,,,,10,,,,11,,,,11,,,,,
2026-05-24 09:19:26,22.60,,,,58.0,,,,1019,,,,434,,,,,,,,,,,,,,,,,,,
2026-05-24 09:19:28,,,22.30,,,,78.0,,,,1019,,,,489,,,,,,,,,,,,,,,,,
2026-05-24 09:19:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:19:51,,,,21.95,,,,64.0,,,,1019,,,,434,,,,,,,,,,,,,,,,
2026-05-24 09:20:01,,,,,,,,,,,,,,,,,,19,,,,20,,,,20,,,,,,
2026-05-24 09:20:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:20:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:20:15,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:20:17,,,,,,,,,,,,,,,,,,,,14,,,,15,,,,15,,,,
2026-05-24 09:20:20,,21.30,,,,95.0,,,,1019,,,,440,,,,,,,,,,,,,,,,,,
2026-05-24 09:20:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.150,
2026-05-24 09:20:24,22.55,,,,58.0,,,,1019,,,,441,,,,,,,,,,,,,,,,,,,
2026-05-24 09:20:26,,,22.30,,,,78.0,,,,1019,,,,463,,,,,,,,,,,,,,,,,
2026-05-24 09:20:29,,,,,,,,,,,,,,,,,,,11,,,,11,,,,11,,,,,
2026-05-24 09:20:49,,,,21.90,,,,64.0,,,,1019,,,,415,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:21:03,,,,,,,,,,,,,,,,,,86,,,,96,,,,101,,,,,,
2026-05-24 09:21:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180,,
2026-05-24 09:21:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:21:17,,21.30,,,,95.0,,,,1019,,,,473,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:21:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.150,
2026-05-24 09:21:20,,,,,,,,,,,,,,,,,,,,30,,,,48,,,,69,,,,
2026-05-24 09:21:23,22.60,,,,58.0,,,,1019,,,,442,,,,,,,,,,,,,,,,,,,
2026-05-24 09:21:28,,,22.30,,,,77.0,,,,1019,,,,459,,,,,,,,,,,,,,,,,
2026-05-24 09:21:31,,,,,,,,,,,,,,,,,,,19,,,,20,,,,20,,,,,
2026-05-24 09:21:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:21:51,,,,21.95,,,,64.0,,,,1019,,,,427,,,,,,,,,,,,,,,,
2026-05-24 09:22:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033
2026-05-24 09:22:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:22:08,,,,,,,,,,,,,,,,,,509,,,,1024,,,,1024,,,,,,
2026-05-24 09:22:19,,21.30,,,,95.0,,,,1019,,,,472,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:22:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.150,
2026-05-24 09:22:22,,,,,,,,,,,,,,,,,,,,23,,,,45,,,,70,,,,
2026-05-24 09:22:25,22.60,,,,58.0,,,,1019,,,,431,,,,,,,,,,,,,,,,,,,
2026-05-24 09:22:27,,,22.30,,,,78.0,,,,1019,,,,475,,,,,,,,,,,,,,,,,
2026-05-24 09:22:35,,,,,,,,,,,,,,,,,,,83,,,,221,,,,386,,,,,
2026-05-24 09:22:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,,,
2026-05-24 09:22:51,,,,21.95,,,,64.0,,,,1019,,,,421,,,,,,,,,,,,,,,,
2026-05-24 09:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:23:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:23:09,,,,,,,,,,,,,,,,,,870,,,,1024,,,,1024,,,,,,
2026-05-24 09:23:17,,21.30,,,,95.0,,,,1019,,,,455,,,,,,,,,,,,,,,,,,
2026-05-24 09:23:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.150,
2026-05-24 09:23:21,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:23:24,,,,,,,,,,,,,,,,,,,,26,,,,51,,,,79,,,,
2026-05-24 09:23:25,22.60,,,,58.0,,,,1019,,,,422,,,,,,,,,,,,,,,,,,,
2026-05-24 09:23:26,,,22.30,,,,79.0,,,,1018,,,,483,,,,,,,,,,,,,,,,,
2026-05-24 09:23:38,,,,,,,,,,,,,,,,,,,20,,,,41,,,,67,,,,,
2026-05-24 09:23:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230,,,
2026-05-24 09:23:51,,,,21.95,,,,64.0,,,,1019,,,,427,,,,,,,,,,,,,,,,
2026-05-24 09:24:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032
2026-05-24 09:24:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,
2026-05-24 09:24:10,,,,,,,,,,,,,,,,,,258,,,,1024,,,,1024,,,,,,
2026-05-24 09:24:19,,21.30,,,,95.0,,,,1019,,,,472,,,,,,,,,,,,,,,,,-0.151,
2026-05-24 09:24:23,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,
2026-05-24 09:24:24,22.60,,,,58.0,,,,1019,,,,418,,,,,,,,,,,,,,,,,,,
